PROD_TGD_100007,Dien thoai Realme Realme Note 50 12GB/1TB - Hang trung bay,Realme,Realme Note 50,12GB,1TB,32290000,31790000,Con hang,Hang trung bay,TGDD,6/11/2026
PROD_TGD_100009,Dien thoai Oppo Find N3 Flip 6GB/256GB - Moi 100%,Oppo,Find N3 Flip,6GB,256GB,32840000,30840000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100010,Dien thoai Xiaomi Xiaomi 14 12GB/64GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,64GB,39720000,39720000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100011,Dien thoai Oppo Find N3 Flip 4GB/128GB - Moi 100%,Oppo,Find N3 Flip,4GB,128GB,43330000,42830000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100012,Dien thoai Samsung Galaxy A55 4GB/1TB - Moi 100%,Samsung,Galaxy A55,4GB,1TB,34190000,33190000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100013,Dien thoai Oppo A78 12GB/128GB - Moi 100%,Oppo,A78,12GB,128GB,40820000,38820000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100015,Dien thoai Xiaomi Xiaomi 14 6GB/128GB - Moi 100%,Xiaomi,Xiaomi 14,6GB,128GB,39920000,37920000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100016,Dien thoai Xiaomi Xiaomi 14 12GB/64GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,64GB,34520000,32520000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100018,Dien thoai Xiaomi Xiaomi 14 12GB/512GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,512GB,35310000,33310000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100019,Dien thoai Vivo Y100 16GB/64GB - Moi 100%,Vivo,Y100,16GB,64GB,41290000,40290000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100020,Dien thoai Apple iPhone 13 4GB/128GB - Moi 100%,Apple,iPhone 13,4GB,128GB,32630000,32630000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100021,Dien thoai Samsung Galaxy A55 16GB/64GB - Moi 100%,Samsung,Galaxy A55,16GB,64GB,44150000,44150000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100022,Dien thoai Xiaomi Poco X6 Pro 6GB/64GB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,64GB,43090000,41090000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100025,Dien thoai Vivo Y100 8GB/512GB - Moi 100%,Vivo,Y100,8GB,512GB,40200000,39200000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100026,Dien thoai Samsung Galaxy Z Fold6 4GB/1TB - Moi 100%,Samsung,Galaxy Z Fold6,4GB,1TB,30980000,28980000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100027,Dien thoai Xiaomi Xiaomi 14 8GB/128GB - Moi 100%,Xiaomi,Xiaomi 14,8GB,128GB,30010000,28010000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100029,Dien thoai Apple iPhone 13 4GB/256GB - Da kich hoat,Apple,iPhone 13,4GB,256GB,40250000,39750000,Con hang,Da kich hoat,TGDD,6/11/2026
PROD_TGD_100032,Dien thoai Xiaomi Xiaomi 14 8GB/256GB - Moi 100%,Xiaomi,Xiaomi 14,8GB,256GB,43710000,43710000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100035,Dien thoai Realme Realme C65 8GB/128GB - Moi 100%,Realme,Realme C65,8GB,128GB,40090000,38090000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100038,Dien thoai Samsung Galaxy A55 16GB/128GB - Hang trung bay,Samsung,Galaxy A55,16GB,128GB,36600000,35600000,Het hang,Hang trung bay,TGDD,6/11/2026
PROD_TGD_100040,Dien thoai Realme Realme C65 6GB/128GB - Moi 100%,Realme,Realme C65,6GB,128GB,34300000,32300000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100041,Dien thoai Realme Realme 12 Rest 12GB/1TB - Moi 100%,Realme,Realme 12 Rest,12GB,1TB,34540000,34040000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100042,Dien thoai Realme Realme Note 50 12GB/512GB - Hang trung bay,Realme,Realme Note 50,12GB,512GB,34890000,34890000,Con hang,Hang trung bay,TGDD,6/11/2026
PROD_TGD_100044,Dien thoai Realme Realme Note 50 16GB/256GB - Moi 100%,Realme,Realme Note 50,16GB,256GB,30770000,30270000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100048,Dien thoai Apple iPhone 13 12GB/128GB - Moi 100%,Apple,iPhone 13,12GB,128GB,38300000,37300000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100051,Dien thoai Oppo A78 12GB/64GB - Moi 100%,Oppo,A78,12GB,64GB,35230000,33230000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100053,Dien thoai Samsung Galaxy Z Fold6 12GB/256GB - Moi 100%,Samsung,Galaxy Z Fold6,12GB,256GB,40080000,39080000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100054,Dien thoai Samsung Galaxy A55 8GB/256GB - Moi 100%,Samsung,Galaxy A55,8GB,256GB,36780000,36780000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100056,Dien thoai Realme Realme C65 8GB/256GB - Moi 100%,Realme,Realme C65,8GB,256GB,31710000,31710000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100059,Dien thoai Oppo A78 4GB/128GB - Moi 100%,Oppo,A78,4GB,128GB,32520000,30520000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100062,Dien thoai Oppo A78 6GB/128GB - Moi 100%,Oppo,A78,6GB,128GB,41360000,39360000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100065,Dien thoai Vivo V30 5G 6GB/256GB - Moi 100%,Vivo,V30 5G,6GB,256GB,39450000,39450000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100066,Dien thoai Vivo V30 5G 16GB/64GB - Moi 100%,Vivo,V30 5G,16GB,64GB,43260000,42760000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100067,Dien thoai Realme Realme Note 50 8GB/64GB - Moi 100%,Realme,Realme Note 50,8GB,64GB,35160000,34660000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100071,Dien thoai Samsung Galaxy Z Fold6 6GB/512GB - Moi 100%,Samsung,Galaxy Z Fold6,6GB,512GB,42980000,41980000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100072,Dien thoai Vivo V30 5G 16GB/512GB - Moi 100%,Vivo,V30 5G,16GB,512GB,34750000,34250000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100073,Dien thoai Realme Realme C65 12GB/128GB - Moi 100%,Realme,Realme C65,12GB,128GB,43380000,42880000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100078,Dien thoai Xiaomi Poco X6 Pro 12GB/256GB - Moi 100%,Xiaomi,Poco X6 Pro,12GB,256GB,35930000,34930000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100083,Dien thoai Realme Realme 12 Rest 16GB/64GB - Moi 100%,Realme,Realme 12 Rest,16GB,64GB,31140000,29140000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100084,Dien thoai Xiaomi Redmi Note 13 6GB/256GB - Moi 100%,Xiaomi,Redmi Note 13,6GB,256GB,43310000,42310000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100085,Dien thoai Realme Realme C65 6GB/1TB - Moi 100%,Realme,Realme C65,6GB,1TB,33030000,31030000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100087,Dien thoai Xiaomi Poco X6 Pro 6GB/128GB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,128GB,32380000,32380000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100088,Dien thoai Apple iPhone 15 Pro Max 8GB/64GB - Moi 100%,Apple,iPhone 15 Pro Max,8GB,64GB,42370000,40370000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100093,Dien thoai Realme Realme C65 8GB/1TB - Moi 100%,Realme,Realme C65,8GB,1TB,39320000,37320000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100098,Dien thoai Vivo X100 Pro 8GB/128GB - Moi 100%,Vivo,X100 Pro,8GB,128GB,30480000,29480000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100099,Dien thoai Realme Realme C65 16GB/1TB - Moi 100%,Realme,Realme C65,16GB,1TB,37730000,37230000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100100,Dien thoai Samsung Galaxy Z Fold6 6GB/512GB - Moi 100%,Samsung,Galaxy Z Fold6,6GB,512GB,39770000,39270000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100101,Dien thoai Samsung Galaxy S24 Ultra 8GB/128GB - Moi 100%,Samsung,Galaxy S24 Ultra,8GB,128GB,39080000,38580000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100102,Dien thoai Oppo A78 12GB/128GB - Moi 100%,Oppo,A78,12GB,128GB,32450000,31450000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100103,Dien thoai Samsung Galaxy Z Fold6 16GB/64GB - Moi 100%,Samsung,Galaxy Z Fold6,16GB,64GB,38840000,38840000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100105,Dien thoai Xiaomi Redmi Note 13 8GB/512GB - Moi 100%,Xiaomi,Redmi Note 13,8GB,512GB,34380000,34380000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100106,Dien thoai Realme Realme 12 Rest 8GB/1TB - Moi 100%,Realme,Realme 12 Rest,8GB,1TB,41590000,41590000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100108,Dien thoai Realme Realme Note 50 6GB/1TB - Moi 100%,Realme,Realme Note 50,6GB,1TB,38270000,37770000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100109,Dien thoai Oppo Find N3 Flip 6GB/128GB - Moi 100%,Oppo,Find N3 Flip,6GB,128GB,38160000,37160000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100115,Dien thoai Oppo Find N3 Flip 4GB/256GB - Moi 100%,Oppo,Find N3 Flip,4GB,256GB,40090000,39090000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100116,Dien thoai Vivo X100 Pro 4GB/64GB - Moi 100%,Vivo,X100 Pro,4GB,64GB,32410000,30410000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100118,Dien thoai Xiaomi Poco X6 Pro 4GB/1TB - Moi 100%,Xiaomi,Poco X6 Pro,4GB,1TB,32750000,30750000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100119,Dien thoai Samsung Galaxy A55 6GB/64GB - Moi 100%,Samsung,Galaxy A55,6GB,64GB,34710000,34710000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100123,Dien thoai Realme Realme C65 12GB/256GB - Moi 100%,Realme,Realme C65,12GB,256GB,44350000,42350000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100125,Dien thoai Xiaomi Redmi Note 13 12GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,12GB,128GB,40960000,38960000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100129,Dien thoai Realme Realme 12 Rest 12GB/128GB - Moi 100%,Realme,Realme 12 Rest,12GB,128GB,42220000,42220000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100130,Dien thoai Xiaomi Poco X6 Pro 8GB/1TB - Moi 100%,Xiaomi,Poco X6 Pro,8GB,1TB,39980000,39480000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100133,Dien thoai Oppo Find N3 Flip 6GB/1TB - Hang trung bay,Oppo,Find N3 Flip,6GB,1TB,32220000,32220000,Con hang,Hang trung bay,TGDD,6/11/2026
PROD_TGD_100136,Dien thoai Realme Realme 12 Rest 6GB/128GB - Moi 100%,Realme,Realme 12 Rest,6GB,128GB,35250000,34750000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100139,Dien thoai Realme Realme 12 Rest 8GB/256GB - Moi 100%,Realme,Realme 12 Rest,8GB,256GB,43240000,43240000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100140,Dien thoai Apple iPhone 15 Pro Max 6GB/512GB - Moi 100%,Apple,iPhone 15 Pro Max,6GB,512GB,30170000,29170000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100142,Dien thoai Xiaomi Xiaomi 14 6GB/128GB - Moi 100%,Xiaomi,Xiaomi 14,6GB,128GB,42970000,40970000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100147,Dien thoai Vivo X100 Pro 6GB/128GB - Moi 100%,Vivo,X100 Pro,6GB,128GB,41230000,39230000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100149,Dien thoai Samsung Galaxy A55 8GB/128GB - Moi 100%,Samsung,Galaxy A55,8GB,128GB,43470000,41470000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100154,Dien thoai Samsung Galaxy Z Fold6 6GB/256GB - Moi 100%,Samsung,Galaxy Z Fold6,6GB,256GB,31880000,31380000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100155,Dien thoai Samsung Galaxy Z Fold6 12GB/512GB - Moi 100%,Samsung,Galaxy Z Fold6,12GB,512GB,36950000,36450000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100157,Dien thoai Realme Realme Note 50 6GB/512GB - Moi 100%,Realme,Realme Note 50,6GB,512GB,42690000,40690000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100158,Dien thoai Oppo A78 6GB/128GB - Moi 100%,Oppo,A78,6GB,128GB,37840000,37340000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100159,Dien thoai Vivo V30 5G 16GB/64GB - Moi 100%,Vivo,V30 5G,16GB,64GB,44330000,42330000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100161,Dien thoai Oppo Find N3 Flip 6GB/128GB - Da kich hoat,Oppo,Find N3 Flip,6GB,128GB,43210000,43210000,Con hang,Da kich hoat,TGDD,6/11/2026
PROD_TGD_100164,Dien thoai Xiaomi Xiaomi 14 8GB/64GB - Moi 100%,Xiaomi,Xiaomi 14,8GB,64GB,40280000,38280000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100165,Dien thoai Oppo Reno11 F 12GB/512GB - Moi 100%,Oppo,Reno11 F,12GB,512GB,37120000,37120000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100167,Dien thoai Xiaomi Poco X6 Pro 6GB/128GB - Moi 100%,Xiaomi,Poco X6 Pro,6GB,128GB,30280000,29780000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100168,Dien thoai Xiaomi Poco X6 Pro 16GB/256GB - Moi 100%,Xiaomi,Poco X6 Pro,16GB,256GB,42840000,40840000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100169,Dien thoai Apple iPhone 14 Pro 16GB/128GB - Da kich hoat,Apple,iPhone 14 Pro,16GB,128GB,37010000,36010000,Het hang,Da kich hoat,TGDD,6/11/2026
PROD_TGD_100171,Dien thoai Xiaomi Redmi Note 13 4GB/1TB - Moi 100%,Xiaomi,Redmi Note 13,4GB,1TB,33250000,32750000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100172,Dien thoai Xiaomi Poco X6 Pro 16GB/1TB - Moi 100%,Xiaomi,Poco X6 Pro,16GB,1TB,36490000,34490000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100174,Dien thoai Samsung Galaxy A55 4GB/128GB - Moi 100%,Samsung,Galaxy A55,4GB,128GB,39510000,39010000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100176,Dien thoai Oppo A78 16GB/1TB - Moi 100%,Oppo,A78,16GB,1TB,43900000,41900000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100177,Dien thoai Samsung Galaxy S24 Ultra 12GB/256GB - Moi 100%,Samsung,Galaxy S24 Ultra,12GB,256GB,33740000,31740000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100178,Dien thoai Xiaomi Xiaomi 14 12GB/64GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,64GB,37590000,35590000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100179,Dien thoai Vivo V30 5G 6GB/128GB - Moi 100%,Vivo,V30 5G,6GB,128GB,35630000,35130000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100181,Dien thoai Oppo Reno11 F 4GB/64GB - Moi 100%,Oppo,Reno11 F,4GB,64GB,43370000,41370000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100184,Dien thoai Oppo Reno11 F 8GB/256GB - Moi 100%,Oppo,Reno11 F,8GB,256GB,35600000,33600000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100185,Dien thoai Realme Realme C65 6GB/64GB - Moi 100%,Realme,Realme C65,6GB,64GB,37220000,37220000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100188,Dien thoai Oppo Find N3 Flip 16GB/512GB - Moi 100%,Oppo,Find N3 Flip,16GB,512GB,41940000,41940000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100191,Dien thoai Xiaomi Redmi Note 13 8GB/256GB - Moi 100%,Xiaomi,Redmi Note 13,8GB,256GB,42830000,40830000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100192,Dien thoai Oppo A78 6GB/512GB - Moi 100%,Oppo,A78,6GB,512GB,44460000,43460000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100194,Dien thoai Realme Realme Note 50 6GB/64GB - Moi 100%,Realme,Realme Note 50,6GB,64GB,35030000,33030000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100195,Dien thoai Apple iPhone 13 6GB/1TB - Moi 100%,Apple,iPhone 13,6GB,1TB,40820000,40820000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100196,Dien thoai Oppo Find N3 Flip 6GB/512GB - Moi 100%,Oppo,Find N3 Flip,6GB,512GB,41060000,41060000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100197,Dien thoai Realme Realme 12 Rest 8GB/128GB - Moi 100%,Realme,Realme 12 Rest,8GB,128GB,39260000,38760000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100198,Dien thoai Realme Realme 12 Rest 8GB/1TB - Moi 100%,Realme,Realme 12 Rest,8GB,1TB,39000000,38500000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100199,Dien thoai Vivo X100 Pro 16GB/128GB - Moi 100%,Vivo,X100 Pro,16GB,128GB,37840000,37340000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100206,Dien thoai Vivo Y100 8GB/1TB - Hang trung bay,Vivo,Y100,8GB,1TB,30700000,29700000,Con hang,Hang trung bay,TGDD,6/11/2026
PROD_TGD_100208,Dien thoai Vivo Y100 12GB/1TB - Moi 100%,Vivo,Y100,12GB,1TB,33050000,31050000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100209,Dien thoai Vivo V30 5G 8GB/128GB - Moi 100%,Vivo,V30 5G,8GB,128GB,38290000,36290000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100214,Dien thoai Oppo Reno11 F 16GB/1TB - Moi 100%,Oppo,Reno11 F,16GB,1TB,31610000,30610000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100215,Dien thoai Realme Realme 12 Rest 6GB/1TB - Moi 100%,Realme,Realme 12 Rest,6GB,1TB,32040000,31540000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100217,Dien thoai Samsung Galaxy Z Fold6 12GB/256GB - Moi 100%,Samsung,Galaxy Z Fold6,12GB,256GB,43750000,42750000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100218,Dien thoai Oppo Reno11 F 8GB/1TB - Moi 100%,Oppo,Reno11 F,8GB,1TB,37890000,37890000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100219,Dien thoai Vivo V30 5G 12GB/128GB - Moi 100%,Vivo,V30 5G,12GB,128GB,43040000,42040000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100222,Dien thoai Samsung Galaxy Z Fold6 6GB/64GB - Moi 100%,Samsung,Galaxy Z Fold6,6GB,64GB,33800000,33300000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100223,Dien thoai Apple iPhone 13 4GB/256GB - Moi 100%,Apple,iPhone 13,4GB,256GB,43670000,43170000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100229,Dien thoai Oppo A78 6GB/128GB - Moi 100%,Oppo,A78,6GB,128GB,41290000,40290000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100230,Dien thoai Oppo Find N3 Flip 8GB/64GB - Moi 100%,Oppo,Find N3 Flip,8GB,64GB,39650000,39650000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100232,Dien thoai Vivo Y100 12GB/512GB - Moi 100%,Vivo,Y100,12GB,512GB,40780000,40280000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100235,Dien thoai Realme Realme 12 Rest 4GB/1TB - Moi 100%,Realme,Realme 12 Rest,4GB,1TB,42580000,40580000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100237,Dien thoai Xiaomi Xiaomi 14 12GB/512GB - Moi 100%,Xiaomi,Xiaomi 14,12GB,512GB,35340000,33340000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100238,Dien thoai Samsung Galaxy A55 12GB/128GB - Moi 100%,Samsung,Galaxy A55,12GB,128GB,34690000,34690000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100241,Dien thoai Apple iPhone 13 12GB/64GB - Da kich hoat,Apple,iPhone 13,12GB,64GB,39430000,38430000,Con hang,Da kich hoat,TGDD,6/11/2026
PROD_TGD_100242,Dien thoai Xiaomi Redmi Note 13 6GB/128GB - Moi 100%,Xiaomi,Redmi Note 13,6GB,128GB,44740000,43740000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100244,Dien thoai Vivo V30 5G 6GB/64GB - Moi 100%,Vivo,V30 5G,6GB,64GB,40620000,40620000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100245,Dien thoai Realme Realme Note 50 6GB/64GB - Hang trung bay,Realme,Realme Note 50,6GB,64GB,33360000,33360000,Con hang,Hang trung bay,TGDD,6/11/2026
PROD_TGD_100247,Dien thoai Apple iPhone 13 6GB/64GB - Moi 100%,Apple,iPhone 13,6GB,64GB,42700000,42200000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100250,Dien thoai Apple iPhone 14 Pro 16GB/256GB - Moi 100%,Apple,iPhone 14 Pro,16GB,256GB,41960000,41960000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100251,Dien thoai Samsung Galaxy S24 Ultra 12GB/128GB - Moi 100%,Samsung,Galaxy S24 Ultra,12GB,128GB,41860000,41860000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100255,Dien thoai Vivo V30 5G 12GB/512GB - Moi 100%,Vivo,V30 5G,12GB,512GB,36430000,35930000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100257,Dien thoai Vivo X100 Pro 16GB/512GB - Moi 100%,Vivo,X100 Pro,16GB,512GB,43150000,41150000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100258,Dien thoai Apple iPhone 13 4GB/256GB - Moi 100%,Apple,iPhone 13,4GB,256GB,34780000,34780000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100260,Dien thoai Apple iPhone 14 Pro 16GB/64GB - Moi 100%,Apple,iPhone 14 Pro,16GB,64GB,42950000,42950000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100261,Dien thoai Oppo Find N3 Flip 4GB/256GB - Moi 100%,Oppo,Find N3 Flip,4GB,256GB,39860000,39860000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100263,Dien thoai Apple iPhone 14 Pro 8GB/128GB - Da kich hoat,Apple,iPhone 14 Pro,8GB,128GB,40960000,38960000,Con hang,Da kich hoat,TGDD,6/11/2026
PROD_TGD_100265,Dien thoai Apple iPhone 15 Pro Max 4GB/64GB - Moi 100%,Apple,iPhone 15 Pro Max,4GB,64GB,39160000,39160000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100268,Dien thoai Vivo V30 5G 6GB/256GB - Da kich hoat,Vivo,V30 5G,6GB,256GB,42430000,41930000,Con hang,Da kich hoat,TGDD,6/11/2026
PROD_TGD_100269,Dien thoai Apple iPhone 13 6GB/1TB - Moi 100%,Apple,iPhone 13,6GB,1TB,38310000,37310000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100273,Dien thoai Oppo Find N3 Flip 4GB/256GB - Da kich hoat,Oppo,Find N3 Flip,4GB,256GB,31530000,30530000,Con hang,Da kich hoat,TGDD,6/11/2026
PROD_TGD_100276,Dien thoai Oppo Reno11 F 4GB/128GB - Moi 100%,Oppo,Reno11 F,4GB,128GB,36230000,34230000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100290,Dien thoai Apple iPhone 13 8GB/128GB - Moi 100%,Apple,iPhone 13,8GB,128GB,31690000,31690000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100293,Dien thoai Realme Realme C65 4GB/128GB - Moi 100%,Realme,Realme C65,4GB,128GB,42490000,40490000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100295,Dien thoai Xiaomi Xiaomi 14 4GB/1TB - Moi 100%,Xiaomi,Xiaomi 14,4GB,1TB,32830000,32330000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100296,Dien thoai Realme Realme C65 4GB/1TB - Moi 100%,Realme,Realme C65,4GB,1TB,30160000,28160000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100297,Dien thoai Vivo V30 5G 6GB/256GB - Moi 100%,Vivo,V30 5G,6GB,256GB,36270000,36270000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100299,Dien thoai Apple iPhone 13 4GB/256GB - Moi 100%,Apple,iPhone 13,4GB,256GB,40280000,40280000,Het hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100300,Dien thoai Samsung Galaxy A55 4GB/64GB - Moi 100%,Samsung,Galaxy A55,4GB,64GB,44450000,43450000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100302,Dien thoai Oppo A78 16GB/64GB - Moi 100%,Oppo,A78,16GB,64GB,31890000,30890000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100303,Dien thoai Oppo Reno11 F 16GB/512GB - Moi 100%,Oppo,Reno11 F,16GB,512GB,39130000,38130000,Con hang,Moi 100%,TGDD,6/11/2026
PROD_TGD_100304,Dien thoai Realme Realme C65 8GB/256GB - Moi 100%,Realme,Realme C65,8GB,256GB,34960000,34460000,Con hang,Moi 100%,TGDD,6/11/2026
